slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
elcombe-nsw-2404,"Elcombe",2404,200,170,2026-07-01T02:02:09.916Z,rental-nsw
ellerslie-nsw-2648,"Ellerslie",2648,200,170,2026-07-01T02:02:09.916Z,sales-nsw
ellerslie-nsw-2729,"Ellerslie",2729,200,170,2026-07-01T02:02:09.916Z,rental-nsw
elong-elong-nsw-2831,"Elong Elong",2831,250,250,2026-07-01T02:02:09.916Z,sales-nsw
elvina-bay-nsw-2105,"Elvina Bay",2105,595,500,2026-07-01T02:02:09.916Z,sales-nsw
emmaville-nsw-2371,"Emmaville",2371,163,150,2026-07-01T02:02:09.916Z,sales-nsw
endrick-nsw-2622,"Endrick",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
enngonia-nsw-2840,"Enngonia",2840,180,160,2026-07-01T02:02:09.916Z,rental-nsw
eremerang-nsw-2877,"Eremerang",2877,200,170,2026-07-01T02:02:09.916Z,rental-nsw
erigolia-nsw-2669,"Erigolia",2669,100,1,2026-07-01T02:02:09.916Z,rental-nsw
errowanbang-nsw-2791,"Errowanbang",2791,195,215,2026-07-01T02:02:09.916Z,sales-nsw
esk-nsw-2472,"Esk",2472,300,255,2026-07-01T02:02:09.916Z,rental-nsw
euabalong-nsw-2877,"Euabalong",2877,200,125,2026-07-01T02:02:09.916Z,sales-nsw
euabalong-west-nsw-2877,"Euabalong West",2877,200,70,2026-07-01T02:02:09.916Z,rental-nsw
eugowra-nsw-2806,"Eugowra",2806,210,210,2026-07-01T02:02:09.916Z,sales-nsw
eumungerie-nsw-2831,"Eumungerie",2831,250,200,2026-07-01T02:02:09.916Z,sales-nsw
eungai-creek-nsw-2441,"Eungai Creek",2441,290,300,2026-07-01T02:02:09.916Z,sales-nsw
eungai-rail-nsw-2441,"Eungai Rail",2441,290,255,2026-07-01T02:02:09.916Z,sales-nsw
eurimbla-nsw-2867,"Eurimbla",2867,210,350,2026-07-01T02:02:09.916Z,rental-nsw
eurimbula-nsw-2867,"Eurimbula",2867,210,179,2026-07-01T02:02:09.916Z,rental-nsw
eurobodalla-nsw-2545,"Eurobodalla",2545,300,255,2026-07-01T02:02:09.916Z,rental-nsw
euston-nsw-2737,"Euston",2737,250,250,2026-07-01T02:02:09.916Z,sales-nsw
ewingar-nsw-2469,"Ewingar",2469,240,100,2026-07-01T02:02:09.916Z,sales-nsw
fargunyah-nsw-2656,"Fargunyah",2656,194,245,2026-07-01T02:02:09.916Z,rental-nsw
farringdon-nsw-2622,"Farringdon",2622,350,280,2026-07-01T02:02:09.916Z,rental-nsw
faulconbridge-nsw-2776,"Faulconbridge",2776,420,420,2026-07-01T02:02:09.916Z,sales-nsw
fernances-nsw-2775,"Fernances",2775,295,251,2026-07-01T02:02:09.916Z,rental-nsw
fernbrook-nsw-2453,"Fernbrook",2453,280,330,2026-07-01T02:02:09.916Z,rental-nsw
fiddletown-nsw-2159,"Fiddletown",2159,480,455,2026-07-01T02:02:09.916Z,sales-nsw
fifield-nsw-2875,"Fifield",2875,160,100,2026-07-01T02:02:09.916Z,sales-nsw
fishermans-reach-nsw-2441,"Fishermans Reach",2441,290,250,2026-07-01T02:02:09.916Z,sales-nsw
fishers-hill-nsw-2421,"Fishers Hill",2421,300,360,2026-07-01T02:02:09.916Z,sales-nsw
five-ways-nsw-2873,"Five Ways",2873,120,102,2026-07-01T02:02:09.916Z,rental-nsw
flyers-creek-nsw-2798,"Flyers Creek",2798,320,272,2026-07-01T02:02:09.916Z,rental-nsw
fords-bridge-nsw-2840,"Fords Bridge",2840,180,153,2026-07-01T02:02:09.916Z,rental-nsw
forest-glen-nsw-2157,"Forest Glen",2157,525,210,2026-07-01T02:02:09.916Z,sales-nsw
forest-reefs-nsw-2798,"Forest Reefs",2798,320,325,2026-07-01T02:02:09.916Z,sales-nsw
four-corners-nsw-2716,"Four Corners",2716,175,149,2026-07-01T02:02:09.916Z,rental-nsw
french-park-nsw-2655,"French Park",2655,245,208,2026-07-01T02:02:09.916Z,rental-nsw
frogmore-nsw-2586,"Frogmore",2586,240,40,2026-07-01T02:02:09.916Z,sales-nsw
fullerton-nsw-2583,"Fullerton",2583,270,200,2026-07-01T02:02:09.916Z,sales-nsw
gala-vale-nsw-2716,"Gala Vale",2716,175,300,2026-07-01T02:02:09.916Z,rental-nsw
galong-nsw-2585,"Galong",2585,200,200,2026-07-01T02:02:09.916Z,sales-nsw
galston-nsw-2159,"Galston",2159,480,495,2026-07-01T02:02:09.916Z,sales-nsw
gangara-nsw-2453,"Gangara",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
ganmain-nsw-2702,"Ganmain",2702,200,200,2026-07-01T02:02:09.916Z,sales-nsw
garah-nsw-2405,"Garah",2405,173,240,2026-07-01T02:02:09.916Z,sales-nsw
garangula-nsw-2587,"Garangula",2587,220,187,2026-07-01T02:02:09.916Z,rental-nsw
garland-nsw-2797,"Garland",2797,250,250,2026-07-01T02:02:09.916Z,rental-nsw
garthowen-nsw-2345,"Garthowen",2345,290,180,2026-07-01T02:02:09.916Z,sales-nsw
gearys-flat-nsw-2441,"Gearys Flat",2441,290,247,2026-07-01T02:02:09.916Z,rental-nsw
gemville-nsw-2836,"Gemville",2836,150,128,2026-07-01T02:02:09.916Z,rental-nsw
geurie-nsw-2831,"Geurie",2831,250,300,2026-07-01T02:02:09.916Z,rental-nsw
gibberagee-nsw-2469,"Gibberagee",2469,240,204,2026-07-01T02:02:09.916Z,sales-nsw
gilgandra-nsw-2827,"Gilgandra",2827,200,200,2026-07-01T02:02:09.916Z,sales-nsw
gilgooma-nsw-2829,"Gilgooma",2829,190,113,2026-07-01T02:02:09.916Z,rental-nsw
gilgunnia-nsw-2877,"Gilgunnia",2877,200,170,2026-07-01T02:02:09.916Z,rental-nsw
gilletts-ridge-nsw-2462,"Gilletts Ridge",2462,280,238,2026-07-01T02:02:09.916Z,rental-nsw
gineroi-nsw-2404,"Gineroi",2404,200,138,2026-07-01T02:02:09.916Z,rental-nsw
ginghi-nsw-2849,"Ginghi",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
gin-gin-nsw-2823,"Gin Gin",2823,180,160,2026-07-01T02:02:09.916Z,rental-nsw
girilambone-nsw-2831,"Girilambone",2831,250,140,2026-07-01T02:02:09.916Z,sales-nsw
girral-nsw-2669,"Girral",2669,100,80,2026-07-01T02:02:09.916Z,sales-nsw
girralong-nsw-2449,"Girralong",2449,250,196,2026-07-01T02:02:09.916Z,rental-nsw
girvan-nsw-2425,"Girvan",2425,310,100,2026-07-01T02:02:09.916Z,sales-nsw
glen-alice-nsw-2849,"Glen Alice",2849,270,185,2026-07-01T02:02:09.916Z,sales-nsw
glen-allen-nsw-2631,"Glen Allen",2631,260,300,2026-07-01T02:02:09.916Z,rental-nsw
glen-davis-nsw-2846,"Glen Davis",2846,230,250,2026-07-01T02:02:09.916Z,sales-nsw
glenelg-nsw-2810,"Glenelg",2810,200,170,2026-07-01T02:02:09.916Z,rental-nsw
glenerin-nsw-2583,"Glenerin",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
glen-fernaigh-nsw-2453,"Glen Fernaigh",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
glenorie-nsw-2157,"Glenorie",2157,525,543,2026-07-01T02:02:09.916Z,sales-nsw
goba-creek-nsw-2586,"Goba Creek",2586,240,204,2026-07-01T02:02:09.916Z,rental-nsw
gobarralong-nsw-2727,"Gobarralong",2727,125,150,2026-07-01T02:02:09.916Z,rental-nsw
godfreys-creek-nsw-2586,"Godfreys Creek",2586,240,1,2026-07-01T02:02:09.916Z,sales-nsw
gol-gol-nsw-2738,"Gol Gol",2738,250,315,2026-07-01T02:02:09.916Z,sales-nsw
gongolgon-nsw-2839,"Gongolgon",2839,150,160,2026-07-01T02:02:09.916Z,rental-nsw
gonn-nsw-2732,"Gonn",2732,180,153,2026-07-01T02:02:09.916Z,rental-nsw
gooandra-nsw-2629,"Gooandra",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
goodnight-nsw-2736,"Goodnight",2736,210,120,2026-07-01T02:02:09.916Z,rental-nsw
goodooga-nsw-2831,"Goodooga",2831,250,170,2026-07-01T02:02:09.916Z,rental-nsw
goodwood-island-nsw-2469,"Goodwood Island",2469,240,250,2026-07-01T02:02:09.916Z,sales-nsw
goolhi-nsw-2379,"Goolhi",2379,200,138,2026-07-01T02:02:09.916Z,sales-nsw
gooloogong-nsw-2805,"Gooloogong",2805,208,208,2026-07-01T02:02:09.916Z,sales-nsw
goorianawa-nsw-2396,"Goorianawa",2396,157,133,2026-07-01T02:02:09.916Z,rental-nsw
gorge-creek-nsw-2469,"Gorge Creek",2469,240,180,2026-07-01T02:02:09.916Z,rental-nsw
gowang-nsw-2357,"Gowang",2357,206,200,2026-07-01T02:02:09.916Z,rental-nsw
grabben-gullen-nsw-2583,"Grabben Gullen",2583,270,300,2026-07-01T02:02:09.916Z,sales-nsw
gragin-nsw-2403,"Gragin",2403,200,200,2026-07-01T02:02:09.916Z,rental-nsw
grahamstown-nsw-2729,"Grahamstown",2729,200,23,2026-07-01T02:02:09.916Z,rental-nsw
grassy-head-nsw-2441,"Grassy Head",2441,290,288,2026-07-01T02:02:09.916Z,sales-nsw
gravesend-nsw-2401,"Gravesend",2401,160,160,2026-07-01T02:02:09.916Z,sales-nsw
grawin-opal-fields-nsw-2832,"Grawin Opal Fields",2832,175,149,2026-07-01T02:02:09.916Z,rental-nsw
green-creek-nsw-2338,"Green Creek",2338,250,200,2026-07-01T02:02:09.916Z,rental-nsw
greenethorpe-nsw-2809,"Greenethorpe",2809,200,200,2026-07-01T02:02:09.916Z,sales-nsw
green-forest-nsw-2471,"Green Forest",2471,300,475,2026-07-01T02:02:09.916Z,sales-nsw
green-hills-nsw-2730,"Green Hills",2730,180,153,2026-07-01T02:02:09.916Z,rental-nsw
greenlands-nsw-2631,"Greenlands",2631,260,221,2026-07-01T02:02:09.916Z,sales-nsw
greenmantle-nsw-2583,"Greenmantle",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
greenridge-nsw-2471,"Greenridge",2471,300,390,2026-07-01T02:02:09.916Z,sales-nsw
grenfell-nsw-2810,"Grenfell",2810,200,200,2026-07-01T02:02:09.916Z,sales-nsw
gresford-nsw-2311,"Gresford",2311,270,300,2026-07-01T02:02:09.916Z,sales-nsw
growee-nsw-2849,"Growee",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
grubben-nsw-2658,"Grubben",2658,200,170,2026-07-01T02:02:09.916Z,rental-nsw
gubbata-nsw-2669,"Gubbata",2669,100,85,2026-07-01T02:02:09.916Z,rental-nsw
gulargambone-nsw-2828,"Gulargambone",2828,160,160,2026-07-01T02:02:09.916Z,sales-nsw
gumbalie-nsw-2840,"Gumbalie",2840,180,80,2026-07-01T02:02:09.916Z,rental-nsw
gumble-nsw-2865,"Gumble",2865,210,175,2026-07-01T02:02:09.916Z,rental-nsw
gum-scrub-nsw-2441,"Gum Scrub",2441,290,400,2026-07-01T02:02:09.916Z,rental-nsw
gunbar-nsw-2711,"Gunbar",2711,175,149,2026-07-01T02:02:09.916Z,rental-nsw
gundagai-nsw-2722,"Gundagai",2722,220,230,2026-07-01T02:02:09.916Z,sales-nsw
gunderbooka-nsw-2840,"Gunderbooka",2840,180,153,2026-07-01T02:02:09.916Z,rental-nsw
gunderman-nsw-2775,"Gunderman",2775,295,250,2026-07-01T02:02:09.916Z,sales-nsw
gundillion-nsw-2622,"Gundillion",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
gungalman-nsw-2829,"Gungalman",2829,190,162,2026-07-01T02:02:09.916Z,rental-nsw
gunningbland-nsw-2876,"Gunningbland",2876,200,175,2026-07-01T02:02:09.916Z,rental-nsw
gunning-gap-nsw-2876,"Gunning Gap",2876,200,150,2026-07-01T02:02:09.916Z,rental-nsw
gunning-nsw-2581,"Gunning",2581,300,350,2026-07-01T02:02:09.916Z,sales-nsw
gunningrah-nsw-2632,"Gunningrah",2632,200,400,2026-07-01T02:02:09.916Z,sales-nsw
gurley-nsw-2398,"Gurley",2398,200,200,2026-07-01T02:02:09.916Z,rental-nsw
gurrundah-nsw-2581,"Gurrundah",2581,300,261,2026-07-01T02:02:09.916Z,rental-nsw
guthega-nsw-2624,"Guthega",2624,252,214,2026-07-01T02:02:09.916Z,rental-nsw
guyong-nsw-2798,"Guyong",2798,320,250,2026-07-01T02:02:09.916Z,sales-nsw
gwabegar-nsw-2356,"Gwabegar",2356,23,23,2026-07-01T02:02:09.916Z,sales-nsw
hacks-ferry-nsw-2441,"Hacks Ferry",2441,290,247,2026-07-01T02:02:09.916Z,rental-nsw
hadley-nsw-2583,"Hadley",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
halls-creek-nsw-2346,"Halls Creek",2346,260,200,2026-07-01T02:02:09.916Z,sales-nsw
halton-nsw-2311,"Halton",2311,270,230,2026-07-01T02:02:09.916Z,rental-nsw
harden-nsw-2587,"Harden",2587,220,220,2026-07-01T02:02:09.916Z,sales-nsw
harolds-cross-nsw-2622,"Harolds Cross",2622,350,320,2026-07-01T02:02:09.916Z,sales-nsw
harwood-nsw-2465,"Harwood",2465,330,330,2026-07-01T02:02:09.916Z,sales-nsw
hatfield-nsw-2715,"Hatfield",2715,200,170,2026-07-01T02:02:09.916Z,rental-nsw
hay-nsw-2711,"Hay",2711,175,175,2026-07-01T02:02:09.916Z,sales-nsw
hay-south-nsw-2711,"Hay South",2711,175,165,2026-07-01T02:02:09.916Z,sales-nsw
haystack-nsw-2469,"Haystack",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
henty-nsw-2658,"Henty",2658,200,200,2026-07-01T02:02:09.916Z,sales-nsw
hereford-hall-nsw-2622,"Hereford Hall",2622,350,298,2026-07-01T02:02:09.916Z,sales-nsw
hermidale-nsw-2831,"Hermidale",2831,250,700,2026-07-01T02:02:09.916Z,rental-nsw
hernani-nsw-2453,"Hernani",2453,280,183,2026-07-01T02:02:09.916Z,rental-nsw
herons-creek-nsw-2439,"Herons Creek",2439,350,360,2026-07-01T02:02:09.916Z,sales-nsw
higher-macdonald-nsw-2775,"Higher Macdonald",2775,295,251,2026-07-01T02:02:09.916Z,rental-nsw
hillside-nsw-2157,"Hillside",2157,525,446,2026-07-01T02:02:09.916Z,rental-nsw
hillston-nsw-2675,"Hillston",2675,220,220,2026-07-01T02:02:09.916Z,sales-nsw
hogarth-range-nsw-2469,"Hogarth Range",2469,240,275,2026-07-01T02:02:09.916Z,sales-nsw
holbrook-nsw-2644,"Holbrook",2644,200,185,2026-07-01T02:02:09.916Z,sales-nsw
holmesville-nsw-2286,"Holmesville",2286,400,390,2026-07-01T02:02:09.916Z,sales-nsw
holts-flat-nsw-2631,"Holts Flat",2631,260,221,2026-07-01T02:02:09.916Z,rental-nsw
honeybugle-nsw-2825,"Honeybugle",2825,200,125,2026-07-01T02:02:09.916Z,rental-nsw
horsley-park-nsw-2175,"Horsley Park",2175,428,428,2026-07-01T02:02:09.916Z,sales-nsw
hungerford-nsw-2840,"Hungerford",2840,180,153,2026-07-01T02:02:09.916Z,rental-nsw
illalong-creek-nsw-2584,"Illalong Creek",2584,280,238,2026-07-01T02:02:09.916Z,rental-nsw
iluka-nsw-2466,"Iluka",2466,300,300,2026-07-01T02:02:09.916Z,sales-nsw
islington-nsw-2296,"Islington",2296,430,430,2026-07-01T02:02:09.916Z,sales-nsw
ivanhoe-nsw-2878,"Ivanhoe",2878,150,150,2026-07-01T02:02:09.916Z,rental-nsw
jackalass-nsw-2722,"Jackalass",2722,220,187,2026-07-01T02:02:09.916Z,rental-nsw
jacksons-flat-nsw-2469,"Jacksons Flat",2469,240,125,2026-07-01T02:02:09.916Z,rental-nsw
jembaicumbene-nsw-2622,"Jembaicumbene",2622,350,200,2026-07-01T02:02:09.916Z,sales-nsw
jennings-nsw-4383,"Jennings",4383,195,195,2026-07-01T02:02:09.916Z,sales-nsw
jerilderie-nsw-2716,"Jerilderie",2716,175,175,2026-07-01T02:02:09.916Z,sales-nsw
jerrabattculla-nsw-2622,"Jerrabattculla",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
jerrabattgulla-nsw-2622,"Jerrabattgulla",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
jews-lagoon-nsw-2397,"Jews Lagoon",2397,165,20,2026-07-01T02:02:09.916Z,rental-nsw
jimcumbilly-nsw-2631,"Jimcumbilly",2631,260,221,2026-07-01T02:02:09.916Z,rental-nsw
jincumbilly-nsw-2631,"Jincumbilly",2631,260,221,2026-07-01T02:02:09.916Z,rental-nsw
jinden-nsw-2622,"Jinden",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
jingera-nsw-2622,"Jingera",2622,350,350,2026-07-01T02:02:09.916Z,sales-nsw
joes-box-nsw-2469,"Joes Box",2469,240,185,2026-07-01T02:02:09.916Z,rental-nsw
jones-creek-nsw-2722,"Jones Creek",2722,220,187,2026-07-01T02:02:09.916Z,sales-nsw
jugiong-nsw-2726,"Jugiong",2726,185,185,2026-07-01T02:02:09.916Z,sales-nsw
junction-point-nsw-2583,"Junction Point",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
kain-nsw-2622,"Kain",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
kamarah-nsw-2665,"Kamarah",2665,150,100,2026-07-01T02:02:09.916Z,rental-nsw
kandos-nsw-2848,"Kandos",2848,220,220,2026-07-01T02:02:09.916Z,sales-nsw
kangaroo-flat-nsw-2846,"Kangaroo Flat",2846,230,196,2026-07-01T02:02:09.916Z,rental-nsw
keera-nsw-2404,"Keera",2404,200,100,2026-07-01T02:02:09.916Z,rental-nsw
kelgoola-nsw-2849,"Kelgoola",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
kempton-nsw-2583,"Kempton",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
kendall-nsw-2439,"Kendall",2439,350,342,2026-07-01T02:02:09.916Z,sales-nsw
kenebri-nsw-2396,"Kenebri",2396,157,133,2026-07-01T02:02:09.916Z,sales-nsw
kennaicle-creek-nsw-2449,"Kennaicle Creek",2449,250,213,2026-07-01T02:02:09.916Z,rental-nsw
kentucky-nsw-2354,"Kentucky",2354,200,120,2026-07-01T02:02:09.916Z,sales-nsw
kentucky-south-nsw-2354,"Kentucky South",2354,200,200,2026-07-01T02:02:09.916Z,sales-nsw
kenyu-nsw-2586,"Kenyu",2586,240,204,2026-07-01T02:02:09.916Z,rental-nsw
kerewong-nsw-2439,"Kerewong",2439,350,298,2026-07-01T02:02:09.916Z,sales-nsw
keri-keri-nsw-2711,"Keri Keri",2711,175,149,2026-07-01T02:02:09.916Z,rental-nsw
kew-nsw-2439,"Kew",2439,350,370,2026-07-01T02:02:09.916Z,sales-nsw
keybarbin-nsw-2469,"Keybarbin",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
kiacatoo-nsw-2877,"Kiacatoo",2877,200,175,2026-07-01T02:02:09.916Z,sales-nsw
kialla-nsw-2583,"Kialla",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
kiandra-nsw-2629,"Kiandra",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
kikoira-nsw-2669,"Kikoira",2669,100,46,2026-07-01T02:02:09.916Z,rental-nsw
kilgin-nsw-2472,"Kilgin",2472,300,305,2026-07-01T02:02:09.916Z,rental-nsw
killiekrankie-nsw-2449,"Killiekrankie",2449,250,213,2026-07-01T02:02:09.916Z,rental-nsw
killingworth-nsw-2278,"Killingworth",2278,360,340,2026-07-01T02:02:09.916Z,sales-nsw
kindervale-nsw-2622,"Kindervale",2622,350,150,2026-07-01T02:02:09.916Z,rental-nsw
kingsvale-nsw-2587,"Kingsvale",2587,220,275,2026-07-01T02:02:09.916Z,sales-nsw
kippara-nsw-2441,"Kippara",2441,290,247,2026-07-01T02:02:09.916Z,rental-nsw
kippenduff-nsw-2469,"Kippenduff",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
klori-nsw-2346,"Klori",2346,260,480,2026-07-01T02:02:09.916Z,rental-nsw
knorrit-flat-nsw-2424,"Knorrit Flat",2424,235,300,2026-07-01T02:02:09.916Z,sales-nsw
knorrit-forest-nsw-2424,"Knorrit Forest",2424,235,200,2026-07-01T02:02:09.916Z,rental-nsw
koloona-nsw-2403,"Koloona",2403,200,170,2026-07-01T02:02:09.916Z,rental-nsw
koorawatha-nsw-2807,"Koorawatha",2807,220,220,2026-07-01T02:02:09.916Z,sales-nsw
koraleigh-nsw-2735,"Koraleigh",2735,220,225,2026-07-01T02:02:09.916Z,sales-nsw
koreelah-nsw-2476,"Koreelah",2476,200,180,2026-07-01T02:02:09.916Z,sales-nsw
kosciusko-nsw-2624,"Kosciusko",2624,252,214,2026-07-01T02:02:09.916Z,rental-nsw
krawarree-nsw-2622,"Krawarree",2622,350,250,2026-07-01T02:02:09.916Z,sales-nsw
kubura-nsw-2655,"Kubura",2655,245,208,2026-07-01T02:02:09.916Z,rental-nsw
kunama-nsw-2730,"Kunama",2730,180,120,2026-07-01T02:02:09.916Z,sales-nsw
kundabung-nsw-2441,"Kundabung",2441,290,280,2026-07-01T02:02:09.916Z,sales-nsw
kurmond-nsw-2757,"Kurmond",2757,460,460,2026-07-01T02:02:09.916Z,sales-nsw
kurnell-nsw-2231,"Kurnell",2231,550,550,2026-07-01T02:02:09.916Z,sales-nsw
kyalite-nsw-2715,"Kyalite",2715,200,170,2026-07-01T02:02:09.916Z,sales-nsw
kyalite-nsw-2734,"Kyalite",2734,275,234,2026-07-01T02:02:09.916Z,rental-nsw
kybeyan-nsw-2631,"Kybeyan",2631,260,300,2026-07-01T02:02:09.916Z,rental-nsw
lade-vale-nsw-2581,"Lade Vale",2581,300,300,2026-07-01T02:02:09.916Z,sales-nsw
laggan-nsw-2583,"Laggan",2583,270,300,2026-07-01T02:02:09.916Z,sales-nsw
lake-brewster-nsw-2675,"Lake Brewster",2675,220,187,2026-07-01T02:02:09.916Z,rental-nsw
lake-cargelligo-nsw-2672,"Lake Cargelligo",2672,160,170,2026-07-01T02:02:09.916Z,sales-nsw
lake-george-nsw-2581,"Lake George",2581,300,388,2026-07-01T02:02:09.916Z,sales-nsw
lake-hiawatha-nsw-2462,"Lake Hiawatha",2462,280,238,2026-07-01T02:02:09.916Z,rental-nsw
lake-hume-village-nsw-3691,"Lake Hume Village",3691,340,180,2026-07-01T02:02:09.916Z,sales-nsw
lalalty-nsw-3644,"Lalalty",3644,250,250,2026-07-01T02:02:09.916Z,rental-nsw
langley-vale-nsw-2426,"Langley Vale",2426,300,300,2026-07-01T02:02:09.916Z,rental-nsw
lankeys-creek-nsw-2644,"Lankeys Creek",2644,200,162,2026-07-01T02:02:09.916Z,sales-nsw
lansdale-nsw-2873,"Lansdale",2873,120,102,2026-07-01T02:02:09.916Z,rental-nsw
larbert-nsw-2622,"Larbert",2622,350,305,2026-07-01T02:02:09.916Z,sales-nsw
laughtondale-nsw-2775,"Laughtondale",2775,295,320,2026-07-01T02:02:09.916Z,sales-nsw
lavadia-nsw-2462,"Lavadia",2462,280,325,2026-07-01T02:02:09.916Z,rental-nsw
lawson-nsw-2783,"Lawson",2783,387,387,2026-07-01T02:02:09.916Z,sales-nsw
leadville-nsw-2844,"Leadville",2844,200,150,2026-07-01T02:02:09.916Z,sales-nsw
lee-creek-nsw-2849,"Lee Creek",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
leets-vale-nsw-2775,"Leets Vale",2775,295,425,2026-07-01T02:02:09.916Z,rental-nsw
legume-nsw-2476,"Legume",2476,200,200,2026-07-01T02:02:09.916Z,sales-nsw
leigh-nsw-2453,"Leigh",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
lerida-nsw-2581,"Lerida",2581,300,197,2026-07-01T02:02:09.916Z,sales-nsw
lewinsbrook-nsw-2311,"Lewinsbrook",2311,270,250,2026-07-01T02:02:09.916Z,sales-nsw
lightning-ridge-nsw-2834,"Lightning Ridge",2834,195,200,2026-07-01T02:02:09.916Z,sales-nsw
limerick-nsw-2583,"Limerick",2583,270,230,2026-07-01T02:02:09.916Z,sales-nsw
limestone-nsw-2361,"Limestone",2361,185,50,2026-07-01T02:02:09.916Z,rental-nsw
linden-nsw-2778,"Linden",2778,420,410,2026-07-01T02:02:09.916Z,sales-nsw
lindesay-creek-nsw-2476,"Lindesay Creek",2476,200,200,2026-07-01T02:02:09.916Z,rental-nsw
little-billabong-nsw-2644,"Little Billabong",2644,200,250,2026-07-01T02:02:09.916Z,rental-nsw
little-forest-nsw-2538,"Little Forest",2538,380,350,2026-07-01T02:02:09.916Z,sales-nsw
little-jacks-creek-nsw-2339,"Little Jacks Creek",2339,190,140,2026-07-01T02:02:09.916Z,rental-nsw
lockhart-nsw-2656,"Lockhart",2656,194,195,2026-07-01T02:02:09.916Z,sales-nsw
logans-crossing-nsw-2439,"Logans Crossing",2439,350,430,2026-07-01T02:02:09.916Z,sales-nsw
long-plain-nsw-2629,"Long Plain",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
loombah-nsw-2867,"Loombah",2867,210,179,2026-07-01T02:02:09.916Z,rental-nsw
lord-howe-island-nsw-2898,"Lord Howe Island",2898,310,310,2026-07-01T02:02:09.916Z,rental-nsw
lords-hill-nsw-2632,"Lords Hill",2632,200,220,2026-07-01T02:02:09.916Z,rental-nsw
lorne-nsw-2439,"Lorne",2439,350,315,2026-07-01T02:02:09.916Z,sales-nsw
lostock-nsw-2311,"Lostock",2311,270,113,2026-07-01T02:02:09.916Z,rental-nsw
lost-river-nsw-2583,"Lost River",2583,270,215,2026-07-01T02:02:09.916Z,sales-nsw
louisa-creek-nsw-2469,"Louisa Creek",2469,240,204,2026-07-01T02:02:09.916Z,sales-nsw
louth-nsw-2840,"Louth",2840,180,130,2026-07-01T02:02:09.916Z,rental-nsw
lovett-bay-nsw-2105,"Lovett Bay",2105,595,500,2026-07-01T02:02:09.916Z,sales-nsw
lower-acacia-creek-nsw-2476,"Lower Acacia Creek",2476,200,170,2026-07-01T02:02:09.916Z,sales-nsw
lower-bago-nsw-2730,"Lower Bago",2730,180,153,2026-07-01T02:02:09.916Z,rental-nsw
lower-bottle-creek-nsw-2469,"Lower Bottle Creek",2469,240,350,2026-07-01T02:02:09.916Z,sales-nsw
lower-duck-creek-nsw-2469,"Lower Duck Creek",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
lower-hawkesbury-nsw-2775,"Lower Hawkesbury",2775,295,251,2026-07-01T02:02:09.916Z,rental-nsw
lower-macdonald-nsw-2775,"Lower Macdonald",2775,295,310,2026-07-01T02:02:09.916Z,sales-nsw
lower-peacock-nsw-2469,"Lower Peacock",2469,240,125,2026-07-01T02:02:09.916Z,rental-nsw
lyndhurst-nsw-2797,"Lyndhurst",2797,250,213,2026-07-01T02:02:09.916Z,sales-nsw
mabins-well-nsw-2716,"Mabins Well",2716,175,149,2026-07-01T02:02:09.916Z,rental-nsw
macdonalds-creek-nsw-2339,"Macdonalds Creek",2339,190,162,2026-07-01T02:02:09.916Z,rental-nsw
macquarie-marshes-nsw-2831,"Macquarie Marshes",2831,250,213,2026-07-01T02:02:09.916Z,rental-nsw
magometon-nsw-2829,"Magometon",2829,190,162,2026-07-01T02:02:09.916Z,rental-nsw
mairjimmy-nsw-2716,"Mairjimmy",2716,175,149,2026-07-01T02:02:09.916Z,rental-nsw
majors-creek-nsw-2622,"Majors Creek",2622,350,390,2026-07-01T02:02:09.916Z,sales-nsw
mallanganee-nsw-2469,"Mallanganee",2469,240,240,2026-07-01T02:02:09.916Z,sales-nsw
