slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
lake-eyre-sa-5733,"Lake Eyre",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
lake-frome-sa-5440,"Lake Frome",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
lake-gairdner-sa-5717,"Lake Gairdner",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
lake-gilles-sa-5611,"Lake Gilles",5611,130,111,2026-07-01T02:02:17.568Z,rental-sa
lake-harris-sa-5719,"Lake Harris",5719,330,281,2026-07-01T02:02:17.568Z,rental-sa
lake-macfarlane-sa-5717,"Lake Macfarlane",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
lake-plains-sa-5255,"Lake Plains",5255,300,127,2026-07-01T02:02:17.568Z,rental-sa
lake-torrens-sa-5713,"Lake Torrens",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
lake-torrens-station-sa-5713,"Lake Torrens Station",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
lake-view-sa-5555,"Lake View",5555,190,280,2026-07-01T02:02:17.568Z,rental-sa
lambina-sa-0872,"Lambina",0872,75,64,2026-07-01T02:02:17.568Z,rental-sa
langhorne-creek-sa-5255,"Langhorne Creek",5255,300,200,2026-07-01T02:02:17.568Z,rental-sa
langs-landing-sa-5353,"Langs Landing",5353,250,213,2026-07-01T02:02:17.568Z,rental-sa
laura-bay-sa-5680,"Laura Bay",5680,240,204,2026-07-01T02:02:17.568Z,rental-sa
laura-sa-5480,"Laura",5480,200,200,2026-07-01T02:02:17.568Z,rental-sa
laurie-park-sa-5271,"Laurie Park",5271,225,191,2026-07-01T02:02:17.568Z,rental-sa
leasingham-sa-5452,"Leasingham",5452,280,295,2026-07-01T02:02:17.568Z,rental-sa
leawood-gardens-sa-5150,"Leawood Gardens",5150,260,260,2026-07-01T02:02:17.568Z,rental-sa
leigh-creek-station-sa-5731,"Leigh Creek Station",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
leighton-sa-5417,"Leighton",5417,183,180,2026-07-01T02:02:17.568Z,rental-sa
lincoln-national-park-sa-5607,"Lincoln National Park",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
lindley-sa-5320,"Lindley",5320,180,153,2026-07-01T02:02:17.568Z,rental-sa
lindon-sa-5731,"Lindon",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
linwood-sa-5410,"Linwood",5410,233,280,2026-07-01T02:02:17.568Z,rental-sa
lipson-sa-5607,"Lipson",5607,250,220,2026-07-01T02:02:17.568Z,rental-sa
little-douglas-sa-5607,"Little Douglas",5607,250,250,2026-07-01T02:02:17.568Z,rental-sa
lochaber-sa-5271,"Lochaber",5271,225,139,2026-07-01T02:02:17.568Z,rental-sa
lockes-claypan-sa-5655,"Lockes Claypan",5655,55,47,2026-07-01T02:02:17.568Z,rental-sa
loganholme-sa-4129,"Loganholme",4129,395,336,2026-07-01T02:02:17.568Z,rental-sa
long-flat-sa-5253,"Long Flat",5253,240,253,2026-07-01T02:02:17.568Z,rental-sa
long-plains-sa-5501,"Long Plains",5501,290,310,2026-07-01T02:02:17.568Z,rental-sa
lonsdale-dc-sa-5160,"Lonsdale Dc",5160,190,162,2026-07-01T02:02:17.568Z,rental-sa
lonsdale-sa-5160,"Lonsdale",5160,190,190,2026-07-01T02:02:17.568Z,rental-sa
loveday-sa-5345,"Loveday",5345,200,230,2026-07-01T02:02:17.568Z,rental-sa
lowaldie-sa-5307,"Lowaldie",5307,170,145,2026-07-01T02:02:17.568Z,rental-sa
lowan-vale-sa-5268,"Lowan Vale",5268,220,208,2026-07-01T02:02:17.568Z,rental-sa
lowbank-sa-5330,"Lowbank",5330,200,170,2026-07-01T02:02:17.568Z,rental-sa
lower-broughton-sa-5522,"Lower Broughton",5522,225,191,2026-07-01T02:02:17.568Z,rental-sa
lower-broughton-sa-5540,"Lower Broughton",5540,185,157,2026-07-01T02:02:17.568Z,rental-sa
lower-hermitage-sa-5131,"Lower Hermitage",5131,395,450,2026-07-01T02:02:17.568Z,rental-sa
lower-inman-valley-sa-5211,"Lower Inman Valley",5211,290,265,2026-07-01T02:02:17.568Z,rental-sa
lucky-bay-sa-5602,"Lucky Bay",5602,200,92,2026-07-01T02:02:17.568Z,rental-sa
lyndhurst-sa-5731,"Lyndhurst",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
maaoupe-sa-5277,"Maaoupe",5277,190,160,2026-07-01T02:02:17.568Z,rental-sa
mabel-creek-sa-5723,"Mabel Creek",5723,160,100,2026-07-01T02:02:17.568Z,rental-sa
macgillivray-sa-5223,"Macgillivray",5223,211,150,2026-07-01T02:02:17.568Z,rental-sa
macquarie-park-sa-2113,"Macquarie Park",2113,480,408,2026-07-01T02:02:17.568Z,rental-sa
macumba-sa-5734,"Macumba",5734,75,64,2026-07-01T02:02:17.568Z,rental-sa
magarey-sa-5280,"Magarey",5280,175,125,2026-07-01T02:02:17.568Z,rental-sa
magdala-sa-5400,"Magdala",5400,275,320,2026-07-01T02:02:17.568Z,rental-sa
maggea-sa-5308,"Maggea",5308,123,105,2026-07-01T02:02:17.568Z,rental-sa
maggea-sa-5311,"Maggea",5311,155,132,2026-07-01T02:02:17.568Z,rental-sa
magill-north-sa-5072,"Magill North",5072,350,298,2026-07-01T02:02:17.568Z,rental-sa
magill-south-sa-5072,"Magill South",5072,350,298,2026-07-01T02:02:17.568Z,rental-sa
mahanewo-sa-5717,"Mahanewo",5717,75,75,2026-07-01T02:02:17.568Z,rental-sa
makin-sa-5267,"Makin",5267,170,145,2026-07-01T02:02:17.568Z,rental-sa
malinong-sa-5259,"Malinong",5259,150,100,2026-07-01T02:02:17.568Z,rental-sa
malpas-sa-5311,"Malpas",5311,155,132,2026-07-01T02:02:17.568Z,rental-sa
maltee-sa-5690,"Maltee",5690,160,100,2026-07-01T02:02:17.568Z,rental-sa
mambray-creek-sa-5495,"Mambray Creek",5495,189,169,2026-07-01T02:02:17.568Z,rental-sa
mangalo-sa-5602,"Mangalo",5602,200,100,2026-07-01T02:02:17.568Z,rental-sa
manna-hill-sa-5440,"Manna Hill",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
mannanarie-sa-5422,"Mannanarie",5422,155,120,2026-07-01T02:02:17.568Z,rental-sa
manners-well-sa-5732,"Manners Well",5732,90,77,2026-07-01T02:02:17.568Z,rental-sa
manoora-sa-5414,"Manoora",5414,188,188,2026-07-01T02:02:17.568Z,rental-sa
mantung-sa-5308,"Mantung",5308,123,105,2026-07-01T02:02:17.568Z,rental-sa
manunda-station-sa-5440,"Manunda Station",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
maralinga-tjarutja-lands-sa-5690,"Maralinga Tjarutja Lands",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
marama-sa-5307,"Marama",5307,170,145,2026-07-01T02:02:17.568Z,rental-sa
marananga-sa-5355,"Marananga",5355,295,250,2026-07-01T02:02:17.568Z,rental-sa
marble-hill-sa-5137,"Marble Hill",5137,350,490,2026-07-01T02:02:17.568Z,rental-sa
marcollat-sa-5271,"Marcollat",5271,225,140,2026-07-01T02:02:17.568Z,rental-sa
marion-bay-sa-5575,"Marion Bay",5575,200,200,2026-07-01T02:02:17.568Z,rental-sa
markaranka-sa-5330,"Markaranka",5330,200,130,2026-07-01T02:02:17.568Z,rental-sa
marks-landing-sa-5354,"Marks Landing",5354,200,170,2026-07-01T02:02:17.568Z,rental-sa
marla-sa-5724,"Marla",5724,113,113,2026-07-01T02:02:17.568Z,rental-sa
marleston-dc-sa-5033,"Marleston Dc",5033,300,255,2026-07-01T02:02:17.568Z,rental-sa
marola-sa-5464,"Marola",5464,183,156,2026-07-01T02:02:17.568Z,rental-sa
marree-sa-5733,"Marree",5733,80,80,2026-07-01T02:02:17.568Z,rental-sa
marree-station-sa-5733,"Marree Station",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
martins-well-sa-5440,"Martins Well",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
maryvale-sa-5680,"Maryvale",5680,240,204,2026-07-01T02:02:17.568Z,rental-sa
matta-flat-sa-5554,"Matta Flat",5554,250,125,2026-07-01T02:02:17.568Z,rental-sa
maude-sa-5320,"Maude",5320,180,153,2026-07-01T02:02:17.568Z,rental-sa
mayfield-sa-5454,"Mayfield",5454,150,128,2026-07-01T02:02:17.568Z,rental-sa
mccallum-sa-5267,"Mccallum",5267,170,125,2026-07-01T02:02:17.568Z,rental-sa
mcdouall-peak-sa-5723,"Mcdouall Peak",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
mcharg-creek-sa-5157,"Mcharg Creek",5157,285,225,2026-07-01T02:02:17.568Z,rental-sa
melrose-park-dc-sa-5039,"Melrose Park Dc",5039,300,255,2026-07-01T02:02:17.568Z,rental-sa
melton-sa-5552,"Melton",5552,193,164,2026-07-01T02:02:17.568Z,rental-sa
melton-sa-5555,"Melton",5555,190,162,2026-07-01T02:02:17.568Z,rental-sa
melton-station-sa-5440,"Melton Station",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
meningie-east-sa-5264,"Meningie East",5264,198,135,2026-07-01T02:02:17.568Z,rental-sa
meningie-west-sa-5264,"Meningie West",5264,198,180,2026-07-01T02:02:17.568Z,rental-sa
menzies-sa-5223,"Menzies",5223,211,179,2026-07-01T02:02:17.568Z,rental-sa
mercunda-sa-5308,"Mercunda",5308,123,105,2026-07-01T02:02:17.568Z,rental-sa
merghiny-sa-5690,"Merghiny",5690,160,213,2026-07-01T02:02:17.568Z,rental-sa
meribah-sa-5311,"Meribah",5311,155,132,2026-07-01T02:02:17.568Z,rental-sa
merty-merty-sa-5731,"Merty Merty",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
middleback-range-sa-5609,"Middleback Range",5609,265,225,2026-07-01T02:02:17.568Z,rental-sa
middle-beach-sa-5501,"Middle Beach",5501,290,305,2026-07-01T02:02:17.568Z,rental-sa
middle-river-sa-5223,"Middle River",5223,211,210,2026-07-01T02:02:17.568Z,rental-sa
midgee-sa-5602,"Midgee",5602,200,170,2026-07-01T02:02:17.568Z,rental-sa
milendella-sa-5237,"Milendella",5237,225,191,2026-07-01T02:02:17.568Z,rental-sa
millbrook-sa-5231,"Millbrook",5231,300,250,2026-07-01T02:02:17.568Z,rental-sa
millers-creek-sa-5720,"Millers Creek",5720,100,85,2026-07-01T02:02:17.568Z,rental-sa
miltalie-sa-5602,"Miltalie",5602,200,300,2026-07-01T02:02:17.568Z,rental-sa
mimili-sa-0872,"Mimili",0872,75,78,2026-07-01T02:02:17.568Z,rental-sa
minbrie-sa-5602,"Minbrie",5602,200,170,2026-07-01T02:02:17.568Z,rental-sa
minburra-plain-sa-5431,"Minburra Plain",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
minburra-sa-5431,"Minburra",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
minburra-station-sa-5431,"Minburra Station",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
mindarie-sa-5309,"Mindarie",5309,135,115,2026-07-01T02:02:17.568Z,rental-sa
mingary-sa-5440,"Mingary",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
minnipa-sa-5654,"Minnipa",5654,100,110,2026-07-01T02:02:17.568Z,rental-sa
mintabie-sa-5724,"Mintabie",5724,113,96,2026-07-01T02:02:17.568Z,rental-sa
minvalara-sa-5422,"Minvalara",5422,155,132,2026-07-01T02:02:17.568Z,rental-sa
mitalie-sa-5602,"Mitalie",5602,200,170,2026-07-01T02:02:17.568Z,rental-sa
mitcham-shopping-centre-sa-5062,"Mitcham Shopping Centre",5062,340,289,2026-07-01T02:02:17.568Z,rental-sa
mitchell-sa-5607,"Mitchell",5607,250,250,2026-07-01T02:02:17.568Z,rental-sa
mitchell-sa-5632,"Mitchell",5632,163,250,2026-07-01T02:02:17.568Z,rental-sa
mitchellville-sa-5602,"Mitchellville",5602,200,230,2026-07-01T02:02:17.568Z,rental-sa
mitchidy-moola-sa-5690,"Mitchidy Moola",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
mobilong-sa-5253,"Mobilong",5253,240,204,2026-07-01T02:02:17.568Z,rental-sa
modbury-north-dc-sa-5092,"Modbury North Dc",5092,335,285,2026-07-01T02:02:17.568Z,rental-sa
moerlong-sa-5278,"Moerlong",5278,162,138,2026-07-01T02:02:17.568Z,rental-sa
monarto-south-sa-5254,"Monarto South",5254,250,115,2026-07-01T02:02:17.568Z,rental-sa
monbulla-sa-5277,"Monbulla",5277,190,180,2026-07-01T02:02:17.568Z,rental-sa
mongolata-sa-5417,"Mongolata",5417,183,156,2026-07-01T02:02:17.568Z,rental-sa
monteith-sa-5253,"Monteith",5253,240,250,2026-07-01T02:02:17.568Z,rental-sa
monteith-sa-5254,"Monteith",5254,250,250,2026-07-01T02:02:17.568Z,rental-sa
moockra-sa-5432,"Moockra",5432,120,102,2026-07-01T02:02:17.568Z,rental-sa
moody-sa-5607,"Moody",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
moolawatana-sa-5731,"Moolawatana",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
moolawatana-sa-5732,"Moolawatana",5732,90,77,2026-07-01T02:02:17.568Z,rental-sa
mooleulooloo-sa-5440,"Mooleulooloo",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
moolooloo-sa-5730,"Moolooloo",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
moonaree-sa-5717,"Moonaree",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
moonta-mines-sa-5558,"Moonta Mines",5558,250,165,2026-07-01T02:02:17.568Z,rental-sa
moorillah-sa-5730,"Moorillah",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
moorlands-sa-5301,"Moorlands",5301,100,100,2026-07-01T02:02:17.568Z,rental-sa
moorundie-sa-5357,"Moorundie",5357,170,145,2026-07-01T02:02:17.568Z,rental-sa
mootatunga-sa-5307,"Mootatunga",5307,170,145,2026-07-01T02:02:17.568Z,rental-sa
moppa-sa-5355,"Moppa",5355,295,200,2026-07-01T02:02:17.568Z,rental-sa
morchard-sa-5431,"Morchard",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
morn-hill-sa-5371,"Morn Hill",5371,300,255,2026-07-01T02:02:17.568Z,rental-sa
morphetts-flat-sa-5320,"Morphetts Flat",5320,180,260,2026-07-01T02:02:17.568Z,rental-sa
mortana-sa-5671,"Mortana",5671,100,92,2026-07-01T02:02:17.568Z,rental-sa
moseley-sa-5641,"Moseley",5641,150,92,2026-07-01T02:02:17.568Z,rental-sa
mosquito-hill-sa-5214,"Mosquito Hill",5214,277,225,2026-07-01T02:02:17.568Z,rental-sa
motpena-sa-5730,"Motpena",5730,98,60,2026-07-01T02:02:17.568Z,rental-sa
mount-arden-sa-5713,"Mount Arden",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
mount-barry-sa-5723,"Mount Barry",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
mount-bryan-east-sa-5419,"Mount Bryan East",5419,130,111,2026-07-01T02:02:17.568Z,rental-sa
mount-charles-sa-5267,"Mount Charles",5267,170,145,2026-07-01T02:02:17.568Z,rental-sa
mount-clarence-station-sa-5723,"Mount Clarence Station",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
mount-compass-sa-5210,"Mount Compass",5210,340,340,2026-07-01T02:02:17.568Z,rental-sa
mount-cooper-sa-5671,"Mount Cooper",5671,100,85,2026-07-01T02:02:17.568Z,rental-sa
mount-crawford-sa-5351,"Mount Crawford",5351,300,360,2026-07-01T02:02:17.568Z,rental-sa
mount-damper-sa-5654,"Mount Damper",5654,100,85,2026-07-01T02:02:17.568Z,rental-sa
mount-drummond-sa-5607,"Mount Drummond",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
mount-dutton-bay-sa-5607,"Mount Dutton Bay",5607,250,300,2026-07-01T02:02:17.568Z,rental-sa
mount-eba-sa-5720,"Mount Eba",5720,100,85,2026-07-01T02:02:17.568Z,rental-sa
mount-falkland-sa-5730,"Mount Falkland",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
mount-freeling-sa-5731,"Mount Freeling",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
mount-gambier-dc-sa-5290,"Mount Gambier Dc",5290,220,187,2026-07-01T02:02:17.568Z,rental-sa
mount-gambier-east-sa-5291,"Mount Gambier East",5291,220,187,2026-07-01T02:02:17.568Z,rental-sa
mount-gambier-sa-5290,"Mount Gambier",5290,220,220,2026-07-01T02:02:17.568Z,rental-sa
mount-gambier-sa-5291,"Mount Gambier",5291,220,220,2026-07-01T02:02:17.568Z,rental-sa
mount-gambier-west-sa-5291,"Mount Gambier West",5291,220,187,2026-07-01T02:02:17.568Z,rental-sa
mount-george-sa-5155,"Mount George",5155,400,210,2026-07-01T02:02:17.568Z,sales-sa
mount-havelock-sa-5434,"Mount Havelock",5434,135,115,2026-07-01T02:02:17.568Z,rental-sa
mount-hope-sa-5607,"Mount Hope",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
mount-ive-sa-5717,"Mount Ive",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
mount-jagged-sa-5211,"Mount Jagged",5211,290,300,2026-07-01T02:02:17.568Z,rental-sa
mount-joy-sa-5670,"Mount Joy",5670,200,170,2026-07-01T02:02:17.568Z,rental-sa
mount-light-sa-5271,"Mount Light",5271,225,250,2026-07-01T02:02:17.568Z,rental-sa
mount-lofty-sa-5152,"Mount Lofty",5152,420,357,2026-07-01T02:02:17.568Z,rental-sa
mount-lyndhurst-sa-5731,"Mount Lyndhurst",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
mount-magnificent-sa-5210,"Mount Magnificent",5210,340,400,2026-07-01T02:02:17.568Z,rental-sa
mount-mary-sa-5374,"Mount Mary",5374,200,200,2026-07-01T02:02:17.568Z,rental-sa
mount-mcintyre-sa-5279,"Mount Mcintyre",5279,150,155,2026-07-01T02:02:17.568Z,rental-sa
mount-mckenzie-sa-5353,"Mount Mckenzie",5353,250,285,2026-07-01T02:02:17.568Z,rental-sa
mount-observation-sa-5255,"Mount Observation",5255,300,255,2026-07-01T02:02:17.568Z,rental-sa
mount-sarah-sa-5734,"Mount Sarah",5734,75,64,2026-07-01T02:02:17.568Z,rental-sa
mount-schank-sa-5291,"Mount Schank",5291,220,150,2026-07-01T02:02:17.568Z,rental-sa
mount-serle-sa-5732,"Mount Serle",5732,90,77,2026-07-01T02:02:17.568Z,rental-sa
mount-templeton-sa-5461,"Mount Templeton",5461,227,250,2026-07-01T02:02:17.568Z,rental-sa
mount-victor-station-sa-5440,"Mount Victor Station",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
mount-vivian-sa-5720,"Mount Vivian",5720,100,85,2026-07-01T02:02:17.568Z,rental-sa
mount-wedge-sa-5670,"Mount Wedge",5670,200,170,2026-07-01T02:02:17.568Z,rental-sa
mount-willoughby-sa-5723,"Mount Willoughby",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
moyhall-sa-5271,"Moyhall",5271,225,175,2026-07-01T02:02:17.568Z,rental-sa
mudamuckla-sa-5680,"Mudamuckla",5680,240,75,2026-07-01T02:02:17.568Z,rental-sa
mulgaria-sa-5731,"Mulgaria",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
mulgathing-sa-5719,"Mulgathing",5719,330,281,2026-07-01T02:02:17.568Z,rental-sa
mulga-view-sa-5732,"Mulga View",5732,90,77,2026-07-01T02:02:17.568Z,rental-sa
mulgundawa-sa-5255,"Mulgundawa",5255,300,255,2026-07-01T02:02:17.568Z,rental-sa
mulka-sa-5733,"Mulka",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
mullaquana-sa-5608,"Mullaquana",5608,170,250,2026-07-01T02:02:17.568Z,rental-sa
muloorina-sa-5733,"Muloorina",5733,80,85,2026-07-01T02:02:17.568Z,rental-sa
mulyungarie-sa-5440,"Mulyungarie",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
mundallio-sa-5700,"Mundallio",5700,200,170,2026-07-01T02:02:17.568Z,rental-sa
mundic-creek-sa-5340,"Mundic Creek",5340,200,195,2026-07-01T02:02:17.568Z,rental-sa
mundi-mundi-sa-5440,"Mundi Mundi",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
mundoo-island-sa-5214,"Mundoo Island",5214,277,235,2026-07-01T02:02:17.568Z,rental-sa
mundoora-sa-5555,"Mundoora",5555,190,240,2026-07-01T02:02:17.568Z,rental-sa
mundowdna-sa-5733,"Mundowdna",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
mundulla-sa-5270,"Mundulla",5270,200,205,2026-07-01T02:02:17.568Z,rental-sa
mundulla-west-sa-5270,"Mundulla West",5270,200,200,2026-07-01T02:02:17.568Z,rental-sa
mungeranie-sa-5733,"Mungeranie",5733,80,156,2026-07-01T02:02:17.568Z,rental-sa
murbko-sa-5320,"Murbko",5320,180,145,2026-07-01T02:02:17.568Z,rental-sa
murdinga-sa-5607,"Murdinga",5607,250,1385,2026-07-01T02:02:17.568Z,rental-sa
murlong-sa-5642,"Murlong",5642,100,120,2026-07-01T02:02:17.568Z,rental-sa
murninnie-beach-sa-5609,"Murninnie Beach",5609,265,225,2026-07-01T02:02:17.568Z,rental-sa
murnpeowie-sa-5731,"Murnpeowie",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
murputja-sa-0872,"Murputja",0872,75,64,2026-07-01T02:02:17.568Z,rental-sa
murrawong-sa-5253,"Murrawong",5253,240,190,2026-07-01T02:02:17.568Z,rental-sa
murray-bridge-sa-5253,"Murray Bridge",5253,240,240,2026-07-01T02:02:17.568Z,rental-sa
murray-bridge-sa-5254,"Murray Bridge",5254,250,240,2026-07-01T02:02:17.568Z,rental-sa
murray-bridge-south-sa-5253,"Murray Bridge South",5253,240,225,2026-07-01T02:02:17.568Z,rental-sa
murray-town-sa-5481,"Murray Town",5481,155,132,2026-07-01T02:02:17.568Z,rental-sa
murtho-sa-5340,"Murtho",5340,200,150,2026-07-01T02:02:17.568Z,rental-sa
muston-sa-5221,"Muston",5221,200,275,2026-07-01T02:02:17.568Z,rental-sa
mutooroo-sa-5440,"Mutooroo",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
myola-station-sa-5611,"Myola Station",5611,130,111,2026-07-01T02:02:17.568Z,rental-sa
myponga-beach-sa-5202,"Myponga Beach",5202,300,255,2026-07-01T02:02:17.568Z,rental-sa
myrtle-springs-sa-5731,"Myrtle Springs",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
nackara-sa-5440,"Nackara",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
nadia-sa-5690,"Nadia",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
naidia-sa-5354,"Naidia",5354,200,170,2026-07-01T02:02:17.568Z,rental-sa
nain-sa-5360,"Nain",5360,315,223,2026-07-01T02:02:17.568Z,rental-sa
nalyappa-sa-5558,"Nalyappa",5558,250,220,2026-07-01T02:02:17.568Z,rental-sa
nanbona-sa-5690,"Nanbona",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
nangari-sa-5333,"Nangari",5333,225,191,2026-07-01T02:02:17.568Z,rental-sa
nantawarra-sa-5550,"Nantawarra",5550,223,150,2026-07-01T02:02:17.568Z,rental-sa
narlaby-sa-5655,"Narlaby",5655,55,47,2026-07-01T02:02:17.568Z,rental-sa
narridy-sa-5523,"Narridy",5523,189,165,2026-07-01T02:02:17.568Z,rental-sa
narrina-sa-5730,"Narrina",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
narrung-sa-5259,"Narrung",5259,150,115,2026-07-01T02:02:17.568Z,rental-sa
naturi-sa-5259,"Naturi",5259,150,150,2026-07-01T02:02:17.568Z,rental-sa
navan-sa-5412,"Navan",5412,225,191,2026-07-01T02:02:17.568Z,rental-sa
neales-flat-sa-5374,"Neales Flat",5374,200,300,2026-07-01T02:02:17.568Z,rental-sa
nectar-brook-sa-5495,"Nectar Brook",5495,189,161,2026-07-01T02:02:17.568Z,rental-sa
nelshaby-sa-5540,"Nelshaby",5540,185,295,2026-07-01T02:02:17.568Z,rental-sa
nene-valley-sa-5291,"Nene Valley",5291,220,300,2026-07-01T02:02:17.568Z,rental-sa
nepabunna-sa-5732,"Nepabunna",5732,90,100,2026-07-01T02:02:17.568Z,rental-sa
netherton-sa-5301,"Netherton",5301,100,100,2026-07-01T02:02:17.568Z,rental-sa
netley-gap-sa-5440,"Netley Gap",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
newland-sa-5223,"Newland",5223,211,75,2026-07-01T02:02:17.568Z,rental-sa
new-residence-sa-5333,"New Residence",5333,225,250,2026-07-01T02:02:17.568Z,rental-sa
new-well-sa-5357,"New Well",5357,170,285,2026-07-01T02:02:17.568Z,rental-sa
ngapala-sa-5374,"Ngapala",5374,200,280,2026-07-01T02:02:17.568Z,rental-sa
ngarkat-sa-5302,"Ngarkat",5302,161,137,2026-07-01T02:02:17.568Z,rental-sa
nilpena-sa-5730,"Nilpena",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
nilpinna-station-sa-5723,"Nilpinna Station",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
ninnes-sa-5560,"Ninnes",5560,150,150,2026-07-01T02:02:17.568Z,rental-sa
nonning-sa-5710,"Nonning",5710,250,213,2026-07-01T02:02:17.568Z,rental-sa
nonning-sa-5717,"Nonning",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
noora-sa-5333,"Noora",5333,225,191,2026-07-01T02:02:17.568Z,rental-sa
nora-creina-sa-5276,"Nora Creina",5276,250,180,2026-07-01T02:02:17.568Z,rental-sa
north-adelaide-melbourne-st-sa-5006,"North Adelaide Melbourne St",5006,390,332,2026-07-01T02:02:17.568Z,rental-sa
north-booborowie-sa-5417,"North Booborowie",5417,183,156,2026-07-01T02:02:17.568Z,rental-sa
north-cape-sa-5223,"North Cape",5223,211,179,2026-07-01T02:02:17.568Z,rental-sa
north-hills-sa-5431,"North Hills",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
north-moolooloo-sa-5732,"North Moolooloo",5732,90,77,2026-07-01T02:02:17.568Z,rental-sa
north-west-bend-sa-5320,"North West Bend",5320,180,153,2026-07-01T02:02:17.568Z,rental-sa
north-yelta-sa-5558,"North Yelta",5558,250,213,2026-07-01T02:02:17.568Z,rental-sa
norwood-south-sa-5067,"Norwood South",5067,380,323,2026-07-01T02:02:17.568Z,rental-sa
notts-well-sa-5357,"Notts Well",5357,170,145,2026-07-01T02:02:17.568Z,rental-sa
nullarbor-sa-5690,"Nullarbor",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
nundroo-sa-5690,"Nundroo",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
nunjikompita-sa-5680,"Nunjikompita",5680,240,100,2026-07-01T02:02:17.568Z,rental-sa
nurom-sa-5523,"Nurom",5523,189,350,2026-07-01T02:02:17.568Z,rental-sa
nurragi-sa-5256,"Nurragi",5256,250,620,2026-07-01T02:02:17.568Z,rental-sa
nyapari-sa-0872,"Nyapari",0872,75,64,2026-07-01T02:02:17.568Z,rental-sa
oakden-hills-sa-5713,"Oakden Hills",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
oakvale-station-sa-5417,"Oakvale Station",5417,183,156,2026-07-01T02:02:17.568Z,rental-sa
oak-valley-sa-5690,"Oak Valley",5690,160,50,2026-07-01T02:02:17.568Z,rental-sa
o-b-flat-sa-5291,"O B Flat",5291,220,187,2026-07-01T02:02:17.568Z,rental-sa
o-halloran-hill-dc-sa-5158,"O'Halloran Hill Dc",5158,370,315,2026-07-01T02:02:17.568Z,rental-sa
