slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
koo-wee-rup-vic-3981,"Koo Wee Rup",3981,313,320,2026-05-03T06:36:43.056Z,sales-vic
kooyong-vic-3144,"Kooyong",3144,451,590,2026-05-03T06:36:43.056Z,sales-vic
koriella-vic-3714,"Koriella",3714,250,250,2026-05-03T06:36:43.056Z,rental-vic
korobeit-vic-3341,"Korobeit",3341,360,378,2026-05-03T06:36:43.056Z,rental-vic
koroit-vic-3282,"Koroit",3282,280,280,2026-05-03T06:36:43.056Z,sales-vic
korong-vale-vic-3520,"Korong Vale",3520,134,130,2026-05-03T06:36:43.056Z,rental-vic
koroop-vic-3579,"Koroop",3579,200,160,2026-05-03T06:36:43.056Z,rental-vic
korrine-vic-3979,"Korrine",3979,200,170,2026-05-03T06:36:43.056Z,rental-vic
korumburra-south-vic-3950,"Korumburra South",3950,270,225,2026-05-03T06:36:43.056Z,rental-vic
korumburra-vic-3950,"Korumburra",3950,270,270,2026-05-03T06:36:43.056Z,sales-vic
korweinguboora-vic-3461,"Korweinguboora",3461,305,175,2026-05-03T06:36:43.056Z,rental-vic
kotta-vic-3565,"Kotta",3565,170,170,2026-05-03T06:36:43.056Z,rental-vic
kotupna-vic-3638,"Kotupna",3638,194,83,2026-05-03T06:36:43.056Z,rental-vic
koyuga-south-vic-3621,"Koyuga South",3621,200,170,2026-05-03T06:36:43.056Z,rental-vic
koyuga-vic-3622,"Koyuga",3622,150,115,2026-05-03T06:36:43.056Z,rental-vic
krowera-vic-3945,"Krowera",3945,300,225,2026-05-03T06:36:43.056Z,rental-vic
kulwin-vic-3490,"Kulwin",3490,163,139,2026-05-03T06:36:43.056Z,rental-vic
kunat-vic-3585,"Kunat",3585,235,120,2026-05-03T06:36:43.056Z,rental-vic
kunyung-vic-3930,"Kunyung",3930,512,435,2026-05-03T06:36:43.056Z,rental-vic
kurraca-vic-3518,"Kurraca",3518,170,300,2026-05-03T06:36:43.056Z,rental-vic
kurraca-west-vic-3518,"Kurraca West",3518,170,145,2026-05-03T06:36:43.056Z,rental-vic
kurting-vic-3517,"Kurting",3517,185,230,2026-05-03T06:36:43.056Z,rental-vic
kurunjang-vic-3337,"Kurunjang",3337,321,321,2026-05-03T06:36:43.056Z,sales-vic
kyabram-south-vic-3620,"Kyabram South",3620,220,175,2026-05-03T06:36:43.056Z,rental-vic
kyabram-vic-3620,"Kyabram",3620,220,220,2026-05-03T06:36:43.056Z,sales-vic
kyneton-south-vic-3444,"Kyneton South",3444,351,282,2026-05-03T06:36:43.056Z,rental-vic
kyneton-vic-3444,"Kyneton",3444,351,360,2026-05-03T06:36:43.056Z,sales-vic
ky-valley-vic-3621,"Ky Valley",3621,200,170,2026-05-03T06:36:43.056Z,rental-vic
kyvalley-vic-3621,"Kyvalley",3621,200,150,2026-05-03T06:36:43.056Z,rental-vic
ky-west-vic-3621,"Ky West",3621,200,170,2026-05-03T06:36:43.056Z,rental-vic
laanecoorie-vic-3463,"Laanecoorie",3463,268,1550,2026-05-03T06:36:43.056Z,rental-vic
laang-vic-3265,"Laang",3265,200,170,2026-05-03T06:36:43.056Z,rental-vic
labertouche-vic-3816,"Labertouche",3816,330,411,2026-05-03T06:36:43.056Z,rental-vic
laburnum-vic-3130,"Laburnum",3130,415,353,2026-05-03T06:36:43.056Z,rental-vic
laceby-vic-3678,"Laceby",3678,250,250,2026-05-03T06:36:43.056Z,rental-vic
ladys-pass-vic-3523,"Ladys Pass",3523,255,400,2026-05-03T06:36:43.056Z,rental-vic
laen-east-vic-3480,"Laen East",3480,180,135,2026-05-03T06:36:43.056Z,rental-vic
laen-north-vic-3480,"Laen North",3480,180,153,2026-05-03T06:36:43.056Z,rental-vic
laen-vic-3480,"Laen",3480,180,153,2026-05-03T06:36:43.056Z,rental-vic
laharum-vic-3401,"Laharum",3401,200,185,2026-05-03T06:36:43.056Z,rental-vic
lah-vic-3393,"Lah",3393,180,153,2026-05-03T06:36:43.056Z,rental-vic
lake-boga-vic-3584,"Lake Boga",3584,200,200,2026-05-03T06:36:43.056Z,sales-vic
lake-bolac-vic-3351,"Lake Bolac",3351,280,150,2026-05-03T06:36:43.056Z,rental-vic
lake-buloke-vic-3480,"Lake Buloke",3480,180,153,2026-05-03T06:36:43.056Z,rental-vic
lake-bunga-vic-3909,"Lake Bunga",3909,260,280,2026-05-03T06:36:43.056Z,rental-vic
lake-charm-vic-3581,"Lake Charm",3581,188,188,2026-05-03T06:36:43.056Z,rental-vic
lake-condah-vic-3303,"Lake Condah",3303,185,157,2026-05-03T06:36:43.056Z,rental-vic
lake-eildon-vic-3713,"Lake Eildon",3713,250,213,2026-05-03T06:36:43.056Z,rental-vic
lake-eppalock-vic-3551,"Lake Eppalock",3551,360,306,2026-05-03T06:36:43.056Z,rental-vic
lake-fyans-vic-3381,"Lake Fyans",3381,250,300,2026-05-03T06:36:43.056Z,rental-vic
lake-gardens-vic-3355,"Lake Gardens",3355,260,360,2026-05-03T06:36:43.056Z,sales-vic
lake-goldsmith-vic-3373,"Lake Goldsmith",3373,231,1,2026-05-03T06:36:43.056Z,rental-vic
lake-hindmarsh-vic-3423,"Lake Hindmarsh",3423,120,102,2026-05-03T06:36:43.056Z,rental-vic
lake-lonsdale-vic-3381,"Lake Lonsdale",3381,250,50,2026-05-03T06:36:43.056Z,rental-vic
lake-marmal-vic-3525,"Lake Marmal",3525,200,170,2026-05-03T06:36:43.056Z,rental-vic
lake-meran-vic-3579,"Lake Meran",3579,200,130,2026-05-03T06:36:43.056Z,rental-vic
lake-mokoan-vic-3673,"Lake Mokoan",3673,200,170,2026-05-03T06:36:43.056Z,rental-vic
lake-moodemere-vic-3685,"Lake Moodemere",3685,250,213,2026-05-03T06:36:43.056Z,rental-vic
lake-mundi-vic-3312,"Lake Mundi",3312,120,180,2026-05-03T06:36:43.056Z,rental-vic
lake-powell-vic-3597,"Lake Powell",3597,130,130,2026-05-03T06:36:43.056Z,rental-vic
lake-rowan-vic-3727,"Lake Rowan",3727,210,179,2026-05-03T06:36:43.056Z,rental-vic
lakes-entrance-vic-3909,"Lakes Entrance",3909,260,252,2026-05-03T06:36:43.056Z,sales-vic
lake-tyers-beach-vic-3909,"Lake Tyers Beach",3909,260,275,2026-05-03T06:36:43.056Z,sales-vic
lake-tyers-vic-3887,"Lake Tyers",3887,205,174,2026-05-03T06:36:43.056Z,rental-vic
lake-tyrrell-vic-3533,"Lake Tyrrell",3533,140,119,2026-05-03T06:36:43.056Z,rental-vic
lake-wellington-vic-3851,"Lake Wellington",3851,205,174,2026-05-03T06:36:43.056Z,rental-vic
lake-wendouree-vic-3350,"Lake Wendouree",3350,300,321,2026-05-03T06:36:43.056Z,sales-vic
lake-wongan-vic-3373,"Lake Wongan",3373,231,196,2026-05-03T06:36:43.056Z,rental-vic
lalbert-vic-3542,"Lalbert",3542,168,168,2026-05-03T06:36:43.056Z,rental-vic
lal-lal-vic-3352,"Lal Lal",3352,322,290,2026-05-03T06:36:43.056Z,rental-vic
lalor-plaza-vic-3075,"Lalor Plaza",3075,351,298,2026-05-03T06:36:43.056Z,rental-vic
lamplough-vic-3352,"Lamplough",3352,322,140,2026-05-03T06:36:43.056Z,rental-vic
lancaster-vic-3620,"Lancaster",3620,220,200,2026-05-03T06:36:43.056Z,rental-vic
lance-creek-vic-3995,"Lance Creek",3995,280,200,2026-05-03T06:36:43.056Z,rental-vic
lancefield-vic-3435,"Lancefield",3435,360,360,2026-05-03T06:36:43.056Z,sales-vic
landsborough-vic-3384,"Landsborough",3384,155,132,2026-05-03T06:36:43.056Z,rental-vic
landsborough-west-vic-3384,"Landsborough West",3384,155,160,2026-05-03T06:36:43.056Z,rental-vic
langdons-hill-vic-3363,"Langdons Hill",3363,275,234,2026-05-03T06:36:43.056Z,rental-vic
langi-kal-kal-vic-3352,"Langi Kal Kal",3352,322,135,2026-05-03T06:36:43.056Z,rental-vic
langi-logan-vic-3377,"Langi Logan",3377,250,175,2026-05-03T06:36:43.056Z,rental-vic
langkoop-vic-3318,"Langkoop",3318,162,110,2026-05-03T06:36:43.056Z,rental-vic
lang-lang-east-vic-3984,"Lang Lang East",3984,300,300,2026-05-03T06:36:43.056Z,rental-vic
lang-lang-vic-3984,"Lang Lang",3984,300,310,2026-05-03T06:36:43.056Z,sales-vic
langley-vic-3444,"Langley",3444,351,298,2026-05-03T06:36:43.056Z,rental-vic
langsborough-vic-3971,"Langsborough",3971,236,283,2026-05-03T06:36:43.056Z,rental-vic
langwarrin-south-vic-3911,"Langwarrin South",3911,356,346,2026-05-03T06:36:43.056Z,rental-vic
langwarrin-vic-3910,"Langwarrin",3910,365,365,2026-05-03T06:36:43.056Z,sales-vic
lansell-plaza-vic-3555,"Lansell Plaza",3555,290,247,2026-05-03T06:36:43.056Z,rental-vic
lardner-vic-3821,"Lardner",3821,280,373,2026-05-03T06:36:43.056Z,rental-vic
larpent-vic-3249,"Larpent",3249,250,260,2026-05-03T06:36:43.056Z,rental-vic
larralea-vic-3325,"Larralea",3325,150,128,2026-05-03T06:36:43.056Z,rental-vic
lascelles-vic-3487,"Lascelles",3487,100,100,2026-05-03T06:36:43.056Z,rental-vic
la-trobe-university-vic-3083,"La Trobe University",3083,380,323,2026-05-03T06:36:43.056Z,rental-vic
launching-place-vic-3139,"Launching Place",3139,355,350,2026-05-03T06:36:43.056Z,sales-vic
lauriston-vic-3444,"Lauriston",3444,351,320,2026-05-03T06:36:43.056Z,rental-vic
lavers-hill-vic-3238,"Lavers Hill",3238,160,100,2026-05-03T06:36:43.056Z,rental-vic
laverton-north-vic-3026,"Laverton North",3026,397,240,2026-05-03T06:36:43.056Z,rental-vic
laverton-raaf-vic-3027,"Laverton Raaf",3027,420,357,2026-05-03T06:36:43.056Z,rental-vic
laverton-vic-3028,"Laverton",3028,341,290,2026-05-03T06:36:43.056Z,sales-vic
lawler-vic-3480,"Lawler",3480,180,153,2026-05-03T06:36:43.056Z,rental-vic
lawloit-vic-3418,"Lawloit",3418,198,168,2026-05-03T06:36:43.056Z,rental-vic
lawrence-vic-3364,"Lawrence",3364,207,176,2026-05-03T06:36:43.056Z,rental-vic
leaghur-vic-3537,"Leaghur",3537,180,153,2026-05-03T06:36:43.056Z,rental-vic
learmonth-vic-3352,"Learmonth",3352,322,274,2026-05-03T06:36:43.056Z,rental-vic
ledcourt-vic-3385,"Ledcourt",3385,196,195,2026-05-03T06:36:43.056Z,rental-vic
leichardt-vic-3516,"Leichardt",3516,208,215,2026-05-03T06:36:43.056Z,rental-vic
leigh-creek-vic-3352,"Leigh Creek",3352,322,274,2026-05-03T06:36:43.056Z,rental-vic
leitchville-vic-3567,"Leitchville",3567,160,150,2026-05-03T06:36:43.056Z,rental-vic
lemnos-vic-3631,"Lemnos",3631,350,270,2026-05-03T06:36:43.056Z,rental-vic
leneva-vic-3691,"Leneva",3691,340,390,2026-05-03T06:36:43.056Z,sales-vic
leonards-hill-vic-3461,"Leonards Hill",3461,305,288,2026-05-03T06:36:43.056Z,rental-vic
leongatha-north-vic-3953,"Leongatha North",3953,270,245,2026-05-03T06:36:43.056Z,rental-vic
leongatha-south-vic-3953,"Leongatha South",3953,270,240,2026-05-03T06:36:43.056Z,rental-vic
leongatha-vic-3953,"Leongatha",3953,270,270,2026-05-03T06:36:43.056Z,sales-vic
leopold-vic-3224,"Leopold",3224,370,375,2026-05-03T06:36:43.056Z,sales-vic
lerderderg-vic-3458,"Lerderderg",3458,350,298,2026-05-03T06:36:43.056Z,rental-vic
leslie-manor-vic-3260,"Leslie Manor",3260,230,150,2026-05-03T06:36:43.056Z,rental-vic
lethbridge-vic-3332,"Lethbridge",3332,350,350,2026-05-03T06:36:43.056Z,rental-vic
lexton-vic-3352,"Lexton",3352,322,200,2026-05-03T06:36:43.056Z,rental-vic
licola-north-vic-3858,"Licola North",3858,216,184,2026-05-03T06:36:43.056Z,rental-vic
licola-vic-3858,"Licola",3858,216,20,2026-05-03T06:36:43.056Z,rental-vic
lillico-vic-3820,"Lillico",3820,321,273,2026-05-03T06:36:43.056Z,rental-vic
lillicur-vic-3371,"Lillicur",3371,190,210,2026-05-03T06:36:43.056Z,rental-vic
lillimur-vic-3420,"Lillimur",3420,138,123,2026-05-03T06:36:43.056Z,rental-vic
lilliput-vic-3682,"Lilliput",3682,230,300,2026-05-03T06:36:43.056Z,rental-vic
lima-east-vic-3673,"Lima East",3673,200,275,2026-05-03T06:36:43.056Z,rental-vic
lima-south-vic-3673,"Lima South",3673,200,300,2026-05-03T06:36:43.056Z,rental-vic
lima-vic-3673,"Lima",3673,200,200,2026-05-03T06:36:43.056Z,rental-vic
limestone-vic-3717,"Limestone",3717,300,255,2026-05-03T06:36:43.056Z,rental-vic
limonite-vic-3871,"Limonite",3871,258,219,2026-05-03T06:36:43.056Z,rental-vic
lindenow-south-vic-3875,"Lindenow South",3875,280,280,2026-05-03T06:36:43.056Z,rental-vic
lindenow-vic-3865,"Lindenow",3865,260,260,2026-05-03T06:36:43.056Z,rental-vic
lindsay-point-vic-3496,"Lindsay Point",3496,235,100,2026-05-03T06:36:43.056Z,rental-vic
lindsay-vic-3312,"Lindsay",3312,120,102,2026-05-03T06:36:43.056Z,rental-vic
linga-vic-3509,"Linga",3509,150,128,2026-05-03T06:36:43.056Z,rental-vic
linton-vic-3360,"Linton",3360,280,300,2026-05-03T06:36:43.056Z,rental-vic
liparoo-vic-3549,"Liparoo",3549,214,138,2026-05-03T06:36:43.056Z,rental-vic
lismore-vic-3324,"Lismore",3324,150,128,2026-05-03T06:36:43.056Z,sales-vic
litchfield-vic-3480,"Litchfield",3480,180,110,2026-05-03T06:36:43.056Z,rental-vic
little-desert-vic-3418,"Little Desert",3418,198,168,2026-05-03T06:36:43.056Z,rental-vic
little-hampton-vic-3458,"Little Hampton",3458,350,275,2026-05-03T06:36:43.056Z,rental-vic
little-river-vic-3211,"Little River",3211,427,363,2026-05-03T06:36:43.056Z,rental-vic
llanelly-vic-3551,"Llanelly",3551,360,306,2026-05-03T06:36:43.056Z,rental-vic
llowalong-vic-3862,"Llowalong",3862,280,238,2026-05-03T06:36:43.056Z,rental-vic
lochend-vic-3888,"Lochend",3888,200,170,2026-05-03T06:36:43.056Z,rental-vic
loch-sport-vic-3851,"Loch Sport",3851,205,180,2026-05-03T06:36:43.056Z,sales-vic
loch-valley-vic-3833,"Loch Valley",3833,250,213,2026-05-03T06:36:43.056Z,rental-vic
loch-vic-3945,"Loch",3945,300,325,2026-05-03T06:36:43.056Z,rental-vic
lockington-vic-3563,"Lockington",3563,200,200,2026-05-03T06:36:43.056Z,sales-vic
locksley-vic-3665,"Locksley",3665,265,225,2026-05-03T06:36:43.056Z,rental-vic
lockwood-south-vic-3551,"Lockwood South",3551,360,320,2026-05-03T06:36:43.056Z,rental-vic
lockwood-vic-3551,"Lockwood",3551,360,275,2026-05-03T06:36:43.056Z,rental-vic
loddon-vale-vic-3575,"Loddon Vale",3575,160,136,2026-05-03T06:36:43.056Z,rental-vic
logan-vic-3475,"Logan",3475,178,200,2026-05-03T06:36:43.056Z,rental-vic
londrigan-vic-3678,"Londrigan",3678,250,213,2026-05-03T06:36:43.056Z,rental-vic
lone-pine-vic-3691,"Lone Pine",3691,340,289,2026-05-03T06:36:43.056Z,rental-vic
longerenong-vic-3399,"Longerenong",3399,160,160,2026-05-03T06:36:43.056Z,rental-vic
longerenong-vic-3401,"Longerenong",3401,200,160,2026-05-03T06:36:43.056Z,rental-vic
longford-vic-3851,"Longford",3851,205,174,2026-05-03T06:36:43.056Z,rental-vic
long-forest-vic-3340,"Long Forest",3340,340,520,2026-05-03T06:36:43.056Z,rental-vic
long-gully-vic-3550,"Long Gully",3550,285,250,2026-05-03T06:36:43.056Z,sales-vic
longlea-vic-3551,"Longlea",3551,360,210,2026-05-03T06:36:43.056Z,rental-vic
longwarry-north-vic-3816,"Longwarry North",3816,330,220,2026-05-03T06:36:43.056Z,rental-vic
longwarry-vic-3816,"Longwarry",3816,330,330,2026-05-03T06:36:43.056Z,sales-vic
longwood-east-vic-3666,"Longwood East",3666,250,175,2026-05-03T06:36:43.056Z,rental-vic
longwood-vic-3665,"Longwood",3665,265,225,2026-05-03T06:36:43.056Z,rental-vic
lorne-vic-3232,"Lorne",3232,363,309,2026-05-03T06:36:43.056Z,sales-vic
lorquon-vic-3418,"Lorquon",3418,198,168,2026-05-03T06:36:43.056Z,rental-vic
lovely-banks-vic-3213,"Lovely Banks",3213,350,350,2026-05-03T06:36:43.056Z,sales-vic
lovely-banks-vic-3221,"Lovely Banks",3221,370,350,2026-05-03T06:36:43.056Z,sales-vic
lower-moira-vic-3639,"Lower Moira",3639,177,150,2026-05-03T06:36:43.056Z,rental-vic
lower-norton-vic-3401,"Lower Norton",3401,200,248,2026-05-03T06:36:43.056Z,rental-vic
lower-plenty-vic-3093,"Lower Plenty",3093,400,400,2026-05-03T06:36:43.056Z,sales-vic
loy-yang-vic-3844,"Loy Yang",3844,277,235,2026-05-03T06:36:43.056Z,rental-vic
lubeck-vic-3381,"Lubeck",3381,250,188,2026-05-03T06:36:43.056Z,rental-vic
lubeck-vic-3385,"Lubeck",3385,196,188,2026-05-03T06:36:43.056Z,rental-vic
lucas-vic-3350,"Lucas",3350,300,380,2026-05-03T06:36:43.056Z,sales-vic
lucknow-vic-3875,"Lucknow",3875,280,238,2026-05-03T06:36:43.056Z,sales-vic
lucyvale-vic-3691,"Lucyvale",3691,340,289,2026-05-03T06:36:43.056Z,rental-vic
lurg-vic-3673,"Lurg",3673,200,157,2026-05-03T06:36:43.056Z,rental-vic
lyal-vic-3444,"Lyal",3444,351,298,2026-05-03T06:36:43.056Z,rental-vic
lygon-street-north-vic-3057,"Lygon Street North",3057,421,358,2026-05-03T06:36:43.056Z,rental-vic
lynbrook-vic-3975,"Lynbrook",3975,416,401,2026-05-03T06:36:43.056Z,sales-vic
lyndale-vic-3559,"Lyndale",3559,200,170,2026-05-03T06:36:43.056Z,rental-vic
lyndhurst-vic-3975,"Lyndhurst",3975,416,354,2026-05-03T06:36:43.056Z,sales-vic
lyons-vic-3304,"Lyons",3304,180,153,2026-05-03T06:36:43.056Z,rental-vic
lyonville-vic-3461,"Lyonville",3461,305,310,2026-05-03T06:36:43.056Z,rental-vic
lysterfield-south-vic-3156,"Lysterfield South",3156,390,640,2026-05-03T06:36:43.056Z,rental-vic
lysterfield-vic-3156,"Lysterfield",3156,390,435,2026-05-03T06:36:43.056Z,sales-vic
macarthur-vic-3286,"Macarthur",3286,150,128,2026-05-03T06:36:43.056Z,sales-vic
macclesfield-vic-3782,"Macclesfield",3782,383,326,2026-05-03T06:36:43.056Z,rental-vic
macedon-vic-3440,"Macedon",3440,371,371,2026-05-03T06:36:43.056Z,sales-vic
macks-creek-vic-3971,"Macks Creek",3971,236,310,2026-05-03T06:36:43.056Z,rental-vic
macleod-vic-3085,"Macleod",3085,381,324,2026-05-03T06:36:43.056Z,sales-vic
macleod-west-vic-3085,"Macleod West",3085,381,324,2026-05-03T06:36:43.056Z,rental-vic
macorna-north-vic-3568,"Macorna North",3568,183,173,2026-05-03T06:36:43.056Z,rental-vic
macorna-vic-3579,"Macorna",3579,200,125,2026-05-03T06:36:43.056Z,rental-vic
macs-cove-vic-3723,"Macs Cove",3723,273,206,2026-05-03T06:36:43.056Z,rental-vic
madalya-vic-3971,"Madalya",3971,236,201,2026-05-03T06:36:43.056Z,rental-vic
maddingley-vic-3340,"Maddingley",3340,340,366,2026-05-03T06:36:43.056Z,sales-vic
mafeking-vic-3379,"Mafeking",3379,150,128,2026-05-03T06:36:43.056Z,rental-vic
maffra-west-upper-vic-3859,"Maffra West Upper",3859,250,390,2026-05-03T06:36:43.056Z,rental-vic
magpie-vic-3352,"Magpie",3352,322,270,2026-05-03T06:36:43.056Z,rental-vic
maiden-gully-vic-3551,"Maiden Gully",3551,360,380,2026-05-03T06:36:43.056Z,sales-vic
maidstone-vic-3012,"Maidstone",3012,370,381,2026-05-03T06:36:43.056Z,sales-vic
mailer-flat-vic-3275,"Mailer Flat",3275,230,196,2026-05-03T06:36:43.056Z,rental-vic
mailors-flat-vic-3275,"Mailors Flat",3275,230,230,2026-05-03T06:36:43.056Z,rental-vic
maindample-vic-3723,"Maindample",3723,273,303,2026-05-03T06:36:43.056Z,rental-vic
main-lead-vic-3373,"Main Lead",3373,231,175,2026-05-03T06:36:43.056Z,rental-vic
main-ridge-vic-3928,"Main Ridge",3928,354,354,2026-05-03T06:36:43.056Z,rental-vic
maintongoon-vic-3714,"Maintongoon",3714,250,213,2026-05-03T06:36:43.056Z,rental-vic
majorca-vic-3465,"Majorca",3465,240,100,2026-05-03T06:36:43.056Z,rental-vic
major-plains-vic-3725,"Major Plains",3725,200,170,2026-05-03T06:36:43.056Z,rental-vic
maldon-vic-3463,"Maldon",3463,268,228,2026-05-03T06:36:43.056Z,sales-vic
mallacoota-vic-3892,"Mallacoota",3892,221,221,2026-05-03T06:36:43.056Z,sales-vic
malmsbury-vic-3446,"Malmsbury",3446,350,350,2026-05-03T06:36:43.056Z,sales-vic
malvern-north-vic-3144,"Malvern North",3144,451,383,2026-05-03T06:36:43.056Z,rental-vic
malvern-vic-3143,"Malvern",3143,421,358,2026-05-03T06:36:43.056Z,sales-vic
mambourin-vic-3024,"Mambourin",3024,350,363,2026-05-03T06:36:43.056Z,sales-vic
manangatang-vic-3546,"Manangatang",3546,130,130,2026-05-03T06:36:43.056Z,rental-vic
mandurang-south-vic-3551,"Mandurang South",3551,360,320,2026-05-03T06:36:43.056Z,rental-vic
mandurang-vic-3551,"Mandurang",3551,360,310,2026-05-03T06:36:43.056Z,rental-vic
mangalore-vic-3663,"Mangalore",3663,274,233,2026-05-03T06:36:43.056Z,rental-vic
manifold-heights-vic-3218,"Manifold Heights",3218,330,310,2026-05-03T06:36:43.056Z,sales-vic
mannerim-vic-3222,"Mannerim",3222,375,490,2026-05-03T06:36:43.056Z,rental-vic
mannibadar-vic-3360,"Mannibadar",3360,280,175,2026-05-03T06:36:43.056Z,rental-vic
manns-beach-vic-3971,"Manns Beach",3971,236,201,2026-05-03T06:36:43.056Z,rental-vic
manorina-vic-3889,"Manorina",3889,235,200,2026-05-03T06:36:43.056Z,rental-vic
manor-lakes-vic-3024,"Manor Lakes",3024,350,360,2026-05-03T06:36:43.056Z,sales-vic
mansfield-vic-3722,"Mansfield",3722,331,281,2026-05-03T06:36:43.056Z,sales-vic
maramingo-creek-vic-3891,"Maramingo Creek",3891,90,77,2026-05-03T06:36:43.056Z,rental-vic
marcus-hill-vic-3222,"Marcus Hill",3222,375,300,2026-05-03T06:36:43.056Z,rental-vic
mardan-vic-3953,"Mardan",3953,270,277,2026-05-03T06:36:43.056Z,rental-vic
marengo-vic-3233,"Marengo",3233,300,255,2026-05-03T06:36:43.056Z,rental-vic
maribyrnong-vic-3032,"Maribyrnong",3032,381,396,2026-05-03T06:36:43.056Z,sales-vic
marionvale-vic-3634,"Marionvale",3634,230,265,2026-05-03T06:36:43.056Z,rental-vic
markwood-vic-3678,"Markwood",3678,250,230,2026-05-03T06:36:43.056Z,rental-vic
marlbed-vic-3483,"Marlbed",3483,152,129,2026-05-03T06:36:43.056Z,rental-vic
marlo-vic-3888,"Marlo",3888,200,250,2026-05-03T06:36:43.056Z,rental-vic
marnoo-east-vic-3477,"Marnoo East",3477,180,153,2026-05-03T06:36:43.056Z,rental-vic
marnoo-vic-3387,"Marnoo",3387,170,130,2026-05-03T06:36:43.056Z,rental-vic
marnoo-west-vic-3387,"Marnoo West",3387,170,145,2026-05-03T06:36:43.056Z,rental-vic
marong-vic-3515,"Marong",3515,343,350,2026-05-03T06:36:43.056Z,sales-vic
maroona-vic-3377,"Maroona",3377,250,145,2026-05-03T06:36:43.056Z,rental-vic
marraweeney-vic-3669,"Marraweeney",3669,250,250,2026-05-03T06:36:43.056Z,rental-vic
marshall-vic-3216,"Marshall",3216,360,390,2026-05-03T06:36:43.056Z,sales-vic
marthavale-vic-3875,"Marthavale",3875,280,238,2026-05-03T06:36:43.056Z,rental-vic
martins-creek-vic-3888,"Martins Creek",3888,200,170,2026-05-03T06:36:43.056Z,rental-vic
marungi-vic-3634,"Marungi",3634,230,200,2026-05-03T06:36:43.056Z,rental-vic
maryborough-vic-3465,"Maryborough",3465,240,204,2026-05-03T06:36:43.056Z,sales-vic
maryknoll-vic-3812,"Maryknoll",3812,305,96,2026-05-03T06:36:43.056Z,rental-vic
marysville-vic-3779,"Marysville",3779,300,300,2026-05-03T06:36:43.056Z,rental-vic
maryvale-vic-3840,"Maryvale",3840,215,183,2026-05-03T06:36:43.056Z,rental-vic
massey-vic-3482,"Massey",3482,170,145,2026-05-03T06:36:43.056Z,rental-vic
matlock-vic-3723,"Matlock",3723,273,232,2026-05-03T06:36:43.056Z,rental-vic
maude-vic-3331,"Maude",3331,390,332,2026-05-03T06:36:43.056Z,rental-vic
mayreef-vic-3559,"Mayreef",3559,200,170,2026-05-03T06:36:43.056Z,rental-vic
mccrae-vic-3938,"Mccrae",3938,392,392,2026-05-03T06:36:43.056Z,sales-vic
mcevoys-vic-3564,"Mcevoys",3564,285,242,2026-05-03T06:36:43.056Z,rental-vic
mcintyre-vic-3472,"Mcintyre",3472,192,163,2026-05-03T06:36:43.056Z,rental-vic
mckenzie-creek-vic-3401,"Mckenzie Creek",3401,200,250,2026-05-03T06:36:43.056Z,rental-vic
mckenzie-hill-vic-3451,"Mckenzie Hill",3451,305,409,2026-05-03T06:36:43.056Z,sales-vic
mckinnon-vic-3204,"Mckinnon",3204,461,516,2026-05-03T06:36:43.056Z,sales-vic
mcloughlins-beach-vic-3874,"Mcloughlins Beach",3874,230,215,2026-05-03T06:36:43.056Z,rental-vic
mcmahons-creek-vic-3799,"Mcmahons Creek",3799,300,260,2026-05-03T06:36:43.056Z,rental-vic
mcmillans-vic-3568,"Mcmillans",3568,183,150,2026-05-03T06:36:43.056Z,rental-vic
meadow-creek-vic-3678,"Meadow Creek",3678,250,40,2026-05-03T06:36:43.056Z,rental-vic
meadow-heights-vic-3048,"Meadow Heights",3048,341,346,2026-05-03T06:36:43.056Z,sales-vic
mead-vic-3568,"Mead",3568,183,200,2026-05-03T06:36:43.056Z,rental-vic
meatian-vic-3585,"Meatian",3585,235,100,2026-05-03T06:36:43.056Z,rental-vic
medlyn-vic-3478,"Medlyn",3478,185,157,2026-05-03T06:36:43.056Z,rental-vic
meeniyan-vic-3956,"Meeniyan",3956,265,250,2026-05-03T06:36:43.056Z,rental-vic
meereek-vic-3318,"Meereek",3318,162,138,2026-05-03T06:36:43.056Z,rental-vic
meering-west-vic-3579,"Meering West",3579,200,170,2026-05-03T06:36:43.056Z,rental-vic
meerlieu-vic-3862,"Meerlieu",3862,280,166,2026-05-03T06:36:43.056Z,rental-vic
melbourne-university-vic-3052,"Melbourne University",3052,396,337,2026-05-03T06:36:43.056Z,rental-vic
melbourne-vic-3000,"Melbourne",3000,370,381,2026-05-03T06:36:43.056Z,sales-vic
melbourne-vic-3004,"Melbourne",3004,451,381,2026-05-03T06:36:43.056Z,sales-vic
melton-south-vic-3338,"Melton South",3338,341,300,2026-05-03T06:36:43.056Z,sales-vic
melton-west-vic-3337,"Melton West",3337,321,320,2026-05-03T06:36:43.056Z,sales-vic
melville-forest-vic-3315,"Melville Forest",3315,145,150,2026-05-03T06:36:43.056Z,rental-vic
melwood-vic-3875,"Melwood",3875,280,245,2026-05-03T06:36:43.056Z,rental-vic
mena-park-vic-3373,"Mena Park",3373,231,100,2026-05-03T06:36:43.056Z,rental-vic
mentone-east-vic-3194,"Mentone East",3194,392,333,2026-05-03T06:36:43.056Z,rental-vic
